item,logprob
aBatimjento,-9.354095
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
aBatiR,-6.427446
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikasjon,-8.265115
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
abDikaR,-6.923755
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeseDaRjo,-10.45173
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBeDul,-8.413328
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexa,-6.703775
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexon,-7.819155
aBexoro,-10.52942
aBerasjon,-8.725562
aBerasjon,-8.725562
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeRtuRa,-7.234261
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBeto,-6.191633
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRta,-6.978989
aBjeRtamente,-9.842054
aBjeRtamente,-9.842054
