item,logprob
aBoleNgo,-7.3248913
aBolisjon,-6.4286973000000005
aBolisjon,-6.4286973000000005
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBoliR,-5.726863300000001
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDa,-7.5259013
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBombaDo,-7.3551993
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominasjon,-8.693549299999999
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBominaR,-6.7267473
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDa,-5.9859383
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaDo,-5.8161553
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBonaR,-5.221665300000001
aBono,-4.4238993
aBono,-4.4238993
aBono,-4.4238993
aBono,-4.4238993
aBono,-4.4238993
aBono,-4.4238993
aBono,-4.4238993
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaBle,-7.3129903
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaxe,-7.4305963
aBoRDaR,-6.4744773
aBoRDaR,-6.4744773
aBoRDo,-5.010725300000001
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoRixen,-6.5904883000000005
aBoreseR,-7.203334300000001
aBoreseR,-7.203334300000001
aBoreseR,-7.203334300000001
aBoresiBle,-8.169069299999999
aBoresiBle,-8.169069299999999
aBoresiBle,-8.169069299999999
aBoRtamjento,-9.8521523
aBoRtamjento,-9.8521523
aBoRtamjento,-9.8521523
aBoRtamjento,-9.8521523
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtaR,-5.7220423
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRtista,-6.6722653
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBoRto,-4.760241300000001
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBotonaR,-7.1879503
aBoBeDaDo,-8.654312299999999
aBoBeDaDo,-8.654312299999999
aBoBeDaDo,-8.654312299999999
aBoBeDaDo,-8.654312299999999
aBRa,-2.9031533
aBRasaDoRa,-8.5025023
aBRasaDoRa,-8.5025023
aBRasaDoRa,-8.5025023
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaDeRa,-8.7342933
aBRasaDeRa,-8.7342933
aBRasaDeRa,-8.7342933
aBRasaDeRa,-8.7342933
aBRasaDeRa,-8.7342933
aBRasaDeRa,-8.7342933
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRasaR,-6.1752233
aBRaso,-5.0861393
aBRaso,-5.0861393
aBRaso,-5.0861393
